candidate_id,target_cik,filer_name,filer_tickers,sic_codes,sec_signal_date,last_related_filing_date,event_class,confidence,adjudication_status,model_label_eligible,filing_forms,accession_numbers,primary_source_urls,filing_count,review_notes
657e35910a4479b911f5,1540159,"Stellar Biotechnologies, Inc.","[""EDSA""]","[""2834""]",2019-04-18,2019-04-18,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001144204-19-020301""]","[""https://www.sec.gov/Archives/edgar/data/1540159/000114420419020301/tv518980_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
566b012e9d87cad1e110,1509190,"ARATANA THERAPEUTICS, INC.",[],"[""2834""]",2019-06-17,2019-06-17,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001047469-19-003663""]","[""https://www.sec.gov/Archives/edgar/data/1509190/000104746919003663/a2239048zdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
f32d56addd0fb2c0c2d1,1100412,ARRAY BIOPHARMA INC,[],"[""2834""]",2019-06-28,2019-07-30,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-19-185664"", ""0001193125-19-189199"", ""0001193125-19-190630"", ""0001193125-19-192485"", ""0001193125-19-193298"", ""0001193125-19-195729"", ""0001193125-19-202663"", ""0001193125-19-204822"", ""0001193125-19-206253""]","[""https://www.sec.gov/Archives/edgar/data/1100412/000119312519185664/d614423dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519189199/d753013dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519190630/d772945dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519192485/d764620dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519193298/d767805dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519195729/d777688dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519202663/d760294dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519204822/d774572dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1100412/000119312519206253/d782701dsc14d9a.htm""]",9,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
a0c890c83c02aa25f285,819050,VICAL INC,"[""FRTX""]","[""2836""]",2019-07-12,2019-07-12,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-19-193297""]","[""https://www.sec.gov/Archives/edgar/data/819050/000119312519193297/d772078ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
222298e4d8828ffda2a3,1668397,"Medpace Holdings, Inc.","[""MEDP""]","[""8731""]",2019-08-08,2019-08-20,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-19-216937"", ""0001193125-19-224959""]","[""https://www.sec.gov/Archives/edgar/data/1668397/000119312519216937/d746736dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1668397/000119312519224959/d746736dsc14d9a.htm""]",2,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
c1899dc9d0de44c14bb2,1578845,Allergan plc,[],"[""2834""]",2019-09-16,2019-09-16,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-19-245800""]","[""https://www.sec.gov/Archives/edgar/data/1578845/000119312519245800/d788814ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
5d6146cfb834da537fe3,820081,CAMBREX CORP,[],"[""2834""]",2019-09-23,2019-09-23,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-19-252275""]","[""https://www.sec.gov/Archives/edgar/data/820081/000119312519252275/d608946ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
14355e7da2b6860bb5da,1423824,ALDER BIOPHARMACEUTICALS INC,[],"[""2834""]",2019-09-23,2019-10-22,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-19-252175"", ""0001193125-19-256072"", ""0001193125-19-259915"", ""0001193125-19-262797"", ""0001193125-19-265962"", ""0001193125-19-266838"", ""0001193125-19-268569"", ""0001193125-19-271326""]","[""https://www.sec.gov/Archives/edgar/data/1423824/000119312519252175/d802332dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1423824/000119312519256072/d802332dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1423824/000119312519259915/d802332dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1423824/000119312519262797/d802332dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1423824/000119312519265962/d802332dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1423824/000119312519266838/d802332dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1423824/000119312519268569/d802332dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1423824/000119312519271326/d769887dsc14d9a.htm""]",8,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
80afa13946bc0eed8a18,1685071,Dova Pharmaceuticals Inc.,[],"[""2834""]",2019-10-11,2019-11-12,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0000950157-19-001300"", ""0001047469-19-005719"", ""0001104659-19-059029""]","[""https://www.sec.gov/Archives/edgar/data/1685071/000095015719001300/sc14d9-a.htm"", ""https://www.sec.gov/Archives/edgar/data/1685071/000104746919005719/a2239855zsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1685071/000110465919059029/a19-19894_2sc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
4071b1d6896f1da812d7,1343304,AVEDRO INC,[],"[""2834""]",2019-10-17,2019-10-17,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001047469-19-005789""]","[""https://www.sec.gov/Archives/edgar/data/1343304/000104746919005789/a2239873zdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
3785ada8330a1e0a297d,357097,"Fibrocell Science, Inc.",[],"[""2834""]",2019-10-28,2019-10-28,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001047469-19-005930""]","[""https://www.sec.gov/Archives/edgar/data/357097/000104746919005930/a2239897zdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
99aee86afc34ac2e03e7,1481512,"Ra Pharmaceuticals, Inc.",[],"[""2834""]",2019-11-15,2019-11-15,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001047469-19-006321""]","[""https://www.sec.gov/Archives/edgar/data/1481512/000104746919006321/a2240095zdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
9808302131c3787e0458,1070336,ACHILLION PHARMACEUTICALS INC,[],"[""2834""]",2019-11-21,2019-11-21,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-19-297694""]","[""https://www.sec.gov/Archives/edgar/data/1070336/000119312519297694/d819924ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
2cde08601f3197d7e300,1113481,MEDICINES CO /DE,[],"[""2834""]",2019-11-25,2020-01-06,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0000950142-19-002354"", ""0001047469-19-006661"", ""0001104659-19-074078"", ""0001104659-19-075310"", ""0001104659-20-001228""]","[""https://www.sec.gov/Archives/edgar/data/1113481/000095014219002354/eh1901278_14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1113481/000104746919006661/a2240222zsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1113481/000110465919074078/a19-26585_1sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1113481/000110465919075310/a19-26585_3sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1113481/000110465920001228/a19-26585_4sc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
3c8a29fb7cb948712212,1628738,"Audentes Therapeutics, Inc.",[],"[""2836""]",2019-12-16,2020-01-15,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-19-314312"", ""0001193125-19-325174"", ""0001193125-20-003112"", ""0001193125-20-007558""]","[""https://www.sec.gov/Archives/edgar/data/1628738/000119312519314312/d837991dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1628738/000119312519325174/d860266dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1628738/000119312520003112/d863852dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1628738/000119312520007558/d871265dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
c8efa94de60e1314cced,1019695,ARQULE INC,[],"[""2834""]",2019-12-17,2020-01-16,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-19-073484"", ""0001104659-19-076765"", ""0001104659-20-000326"", ""0001104659-20-000954"", ""0001104659-20-001625"", ""0001104659-20-004498""]","[""https://www.sec.gov/Archives/edgar/data/1019695/000110465919073484/tv534682-sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1019695/000110465919076765/tm1928302d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1019695/000110465920000326/tm201065-1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1019695/000110465920000954/tm201185d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1019695/000110465920001625/tm201349d1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1019695/000110465920004498/tm203495d2_sc14d9a.htm""]",6,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
ae3162c261da92721673,1609727,"Synthorx, Inc.",[],"[""2834""]",2019-12-23,2020-01-23,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-19-322708"", ""0001193125-20-002603"", ""0001193125-20-008165"", ""0001193125-20-010586"", ""0001193125-20-012455""]","[""https://www.sec.gov/Archives/edgar/data/1609727/000119312519322708/d855631dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1609727/000119312520002603/d836635dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1609727/000119312520008165/d872806dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1609727/000119312520010586/d852233dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1609727/000119312520012455/d846085dsc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
b1359d1f26a40da7210f,1138776,"Aevi Genomic Medicine, Inc.",[],"[""2836""]",2019-12-31,2019-12-31,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001047469-19-006979""]","[""https://www.sec.gov/Archives/edgar/data/1138776/000104746919006979/a2240376zdefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
5aa5957098b67fa52958,1606645,Foamix Pharmaceuticals Ltd.,[],"[""2833""]",2020-01-07,2020-01-07,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-20-003085""]","[""https://www.sec.gov/Archives/edgar/data/1606645/000119312520003085/d834396ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
536b6d92c91f369bba0a,1557883,"Dermira, Inc.",[],"[""2834""]",2020-01-22,2020-02-20,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001628280-20-000450"", ""0001628280-20-001243"", ""0001628280-20-001369"", ""0001628280-20-001840""]","[""https://www.sec.gov/Archives/edgar/data/1557883/000162828020000450/dermirasc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1557883/000162828020001243/dermirasc14d9a1.htm"", ""https://www.sec.gov/Archives/edgar/data/1557883/000162828020001369/dermirasc14d9a2.htm"", ""https://www.sec.gov/Archives/edgar/data/1557883/000162828020001840/dermirasc14d9a3.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
d930d6161f85509c8cbd,1126234,NEWLINK GENETICS CORP,"[""LUMO""]","[""2834""]",2020-02-10,2020-02-10,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-20-002644""]","[""https://www.sec.gov/Archives/edgar/data/1126234/000114036120002644/nt10005201x10_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
f45ced988601dffa81de,1623613,Mylan N.V.,[],"[""2834""]",2020-02-13,2020-02-13,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-20-035762""]","[""https://www.sec.gov/Archives/edgar/data/1623613/000119312520035762/d801850ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
abd186656d91339c7d4b,1667633,"Forty Seven, Inc.",[],"[""2834""]",2020-03-10,2020-04-07,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001047469-20-001349"", ""0001104659-20-032583"", ""0001104659-20-034830"", ""0001104659-20-037416"", ""0001104659-20-040021"", ""0001104659-20-042532"", ""0001104659-20-043964""]","[""https://www.sec.gov/Archives/edgar/data/1667633/000104746920001349/a2240913zsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1667633/000110465920032583/a20-11627_4sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1667633/000110465920034830/a20-11627_5sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1667633/000110465920037416/a20-11627_6sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1667633/000110465920040021/a20-11627_7sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1667633/000110465920042532/a20-11627_8sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1667633/000110465920043964/a20-11627_9sc14d9a.htm""]",7,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
87ed38a10fbeebdab713,835887,PROGENICS PHARMACEUTICALS INC,[],"[""2834""]",2020-03-19,2020-03-19,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-20-078399""]","[""https://www.sec.gov/Archives/edgar/data/835887/000119312520078399/d867472ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
eb9897491b43fd54569e,1694187,"Neon Therapeutics, Inc.",[],"[""2836""]",2020-04-02,2020-04-02,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-20-096119""]","[""https://www.sec.gov/Archives/edgar/data/1694187/000119312520096119/d908963ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
ad5d4b52138d440d1e7a,1373707,TETRAPHASE PHARMACEUTICALS INC,[],"[""2834""]",2020-04-24,2020-07-29,tender_offer_target,high,provisional_primary_source,False,"[""DEFM14A"", ""SC 14D9"", ""SC 14D9/A""]","[""0000950123-20-006482"", ""0001193125-20-119057"", ""0001193125-20-167749"", ""0001193125-20-174648"", ""0001193125-20-177712"", ""0001193125-20-195519"", ""0001193125-20-201204""]","[""https://www.sec.gov/Archives/edgar/data/1373707/000095012320006482/d944336dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1373707/000119312520119057/d873681ddefm14a.htm"", ""https://www.sec.gov/Archives/edgar/data/1373707/000119312520167749/d883693dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1373707/000119312520174648/d883693dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1373707/000119312520177712/d948186dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1373707/000119312520195519/d938152dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1373707/000119312520201204/d944336dsc14d9a.htm""]",7,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
